index,cycle_number,file_number,test_time,state,current,voltage,step_index,method,substep_index,cycle_capacity,cycle_energy,date_stamp,step_time,charge_capacity,discharge_Capacity
212,1,0,42231.852,hold,0,2.62943465,3,rest,8,0.0166186341203384,0.0267968891376097,43374.42,10.0020000000004,0,0
213,1,0,42241.848,hold,0,2.64911879,3,rest,8,0.0166186341203384,0.0267968891376097,43374.42,9.99599999999919,0,0
214,1,0,42251.85,hold,0,2.66544594,3,rest,8,0.0166186341203384,0.0267968891376097,43374.42,10.0020000000004,0,0
215,1,0,42261.852,hold,0,2.67963684,3,rest,8,0.0166186341203384,0.0267968891376097,43374.42,10.0020000000004,0,0
216,1,0,42271.848,hold,0,2.692607,3,rest,8,0.0166186341203384,0.0267968891376097,43374.42,9.99599999999919,0,0
217,1,0,42281.85,hold,0,2.70405127,3,rest,8,0.0166186341203384,0.0267968891376097,43374.42,10.0020000000004,0,0
218,1,0,42291.852,hold,0,2.71503777,3,rest,8,0.0166186341203384,0.0267968891376097,43374.42,10.0020000000004,0,0
219,1,0,42301.848,hold,0,2.72495613,3,rest,8,0.0166186341203384,0.0267968891376097,43374.42,9.99599999999919,0,0
220,1,0,42311.85,hold,0,2.73441672,3,rest,8,0.0166186341203384,0.0267968891376097,43374.42,10.0020000000004,0,0
221,1,0,42321.852,hold,0,2.74341955,3,rest,8,0.0166186341203384,0.0267968891376097,43374.42,10.0020000000004,0,0
222,1,0,42331.842,hold,0,2.75181201,3,rest,8,0.0166186341203384,0.0267968891376097,43374.42,9.98999999999796,0,0
223,2,0,42331.878,charging,-0.0513466087,2.76768139,0,constant_current,0,0,0,43374.42,0.0360000000000582,0,0
224,2,0,42333.258,charging,-0.0499954223,2.78843366,0,constant_current,0,-1.94E-05,-5.40E-05,43374.42,1.38000000000466,0,0
225,2,0,42336.942,charging,-0.0499977111,2.80857557,0,constant_current,0,-7.06E-05,-0.000197138326880651,43374.42,3.68400000000111,0,0
226,2,0,42341.742,charging,-0.05,2.82887007,0,constant_current,0,-0.000137252183264687,-0.00038504889584835,43374.42,4.79999999999563,0,0
227,2,0,42347.19,charging,-0.0500045777,2.84916457,0,constant_current,0,-0.000212922313724409,-0.000599877741978133,43374.42,5.44800000000396,0,0
228,2,0,42353.16,charging,-0.05,2.86945907,0,constant_current,0,-0.00029584277606724,-0.000836973161559181,43374.42,5.97000000000116,0,0
229,2,0,42359.73,charging,-0.0500045777,2.88944839,0,constant_current,0,-0.000387096953218486,-0.00109973538408462,43374.42,6.56999999999971,0,0
230,2,0,42367.158,charging,-0.0500022889,2.9095903,0,constant_current,0,-0.000490270703927485,-0.00139888964638124,43374.42,7.42799999999988,0,0
231,2,0,42375.96,charging,-0.0499954223,2.92957961,0,constant_current,0,-0.000612517905869531,-0.00175580065406277,43374.42,8.80199999999604,0,0
232,2,0,42386.22,charging,-0.0499977111,2.94972152,0,constant_current,0,-0.000755008120964559,-0.00217467212822066,43374.42,10.260000000002,0,0
233,2,0,42398.55,charging,-0.0500022889,2.96971084,0,constant_current,0,-0.000926258120964583,-0.0026815236023987,43374.42,12.3300000000017,0,0
234,2,0,42413.232,charging,-0.05,2.98970016,0,constant_current,0,-0.00113017945507984,-0.00328914907657971,43374.42,14.6820000000007,0,0
235,2,0,42429.438,charging,-0.0500045777,3.00984207,0,constant_current,0,-0.0013552730920528,-0.00396437857070898,43374.42,16.2059999999983,0,0
236,2,0,42447.828,charging,-0.05,3.02998398,0,constant_current,0,-0.00161070145092831,-0.0047357498808798,43374.42,18.3899999999994,0,0
237,2,0,42468.15,charging,-0.0499954223,3.0499733,0,constant_current,0,-0.00189293853037006,-0.00559374444466212,43374.42,20.3220000000001,0,0
238,2,0,42490.392,charging,-0.0500022889,3.06996262,0,constant_current,0,-0.00220184812655204,-0.00653899812352296,43374.42,22.2419999999984,0,0
239,2,0,42515.052,charging,-0.0499954223,3.09010452,0,constant_current,0,-0.00254434028741209,-0.00759388523958409,43374.42,24.6600000000035,0,0
240,2,0,42542.058,charging,-0.0499954223,3.11009384,0,constant_current,0,-0.00291938928036594,-0.00875657431510014,43374.42,27.0059999999939,0,0
241,2,0,42571.71,charging,-0.0499954223,3.13008316,0,constant_current,0,-0.0033311849087102,-0.0100414131194473,43374.42,29.6520000000019,0,0
242,2,0,42604.572,charging,-0.0500022889,3.15022507,0,constant_current,0,-0.00378759112891221,-0.0114745993055531,43374.42,32.862000000001,0,0
243,2,0,42640.59,charging,-0.0499954223,3.17036698,0,constant_current,0,-0.00428782967919026,-0.0130555008616096,43374.42,36.0179999999964,0,0
244,2,0,42679.8,charging,-0.0499954223,3.1903563,0,constant_current,0,-0.00483236315374108,-0.014787314235767,43374.42,39.2100000000064,0,0
245,2,0,42722.67,charging,-0.0499954223,3.21049821,0,constant_current,0,-0.00542772530763019,-0.0166927274996691,43374.42,42.8699999999953,0,0
246,2,0,42769.602,charging,-0.0500045777,3.23064012,0,constant_current,0,-0.00607955864096353,-0.0187920024347356,43374.42,46.9320000000007,0,0
247,2,0,42820.602,charging,-0.05,3.25062943,0,constant_current,0,-0.00678792439967186,-0.0210875568217447,43374.42,51,0,0
248,2,0,42875.892,charging,-0.05,3.27061875,0,constant_current,0,-0.00755584106633854,-0.0235914444041905,43374.42,55.2900000000009,0,0
249,2,0,42935.52,charging,-0.0500068666,3.29060807,0,constant_current,0,-0.0083840645998975,-0.0263085262032269,43374.42,59.627999999997,0,0
250,2,0,43000.2,charging,-0.0500022889,3.31059739,0,constant_current,0,-0.00928248018013917,-0.0292738387090366,43374.42,64.6800000000003,0,0
251,2,0,43070.88,charging,-0.05,3.33058671,0,constant_current,0,-0.0102641693161742,-0.0325336276251521,43374.42,70.6800000000003,0,0
252,2,0,43147.23,charging,-0.0500022889,3.35072862,0,constant_current,0,-0.0113246102547179,-0.036076198019219,43374.42,76.3500000000058,0,0
253,2,0,43230.39,charging,-0.05,3.37087053,0,constant_current,0,-0.012479636691513,-0.0399580101108698,43374.42,83.1599999999962,0,0
254,2,0,43321.182,charging,-0.0500022889,3.39101244,0,constant_current,0,-0.0137406655545419,-0.0442214751983449,43374.42,90.7920000000013,0,0
255,2,0,43420.47,charging,-0.0499954223,3.41100175,0,constant_current,0,-0.01511963399199,-0.048911355691489,43374.42,99.2880000000005,0,0
256,2,0,43526.868,charging,-0.0499977111,3.43099107,0,constant_current,0,-0.0165972825208085,-0.0539663863418657,43374.42,106.398000000001,0,0
257,2,0,43644.192,charging,-0.0500022889,3.45098039,0,constant_current,0,-0.0182267825208084,-0.0595734733344546,43374.42,117.324000000001,0,0
258,2,0,43775.778,charging,-0.05,3.47096971,0,constant_current,0,-0.0200544076856968,-0.0658988380127933,43374.42,131.585999999996,0,0
259,2,0,43948.89,charging,-0.0500022889,3.49095903,0,constant_current,0,-0.0224587960518157,-0.0742684287969297,43374.42,173.112000000001,0,0
260,2,0,44248.89,charging,-0.0499931334,3.50194553,0,constant_current,0,-0.0266252719809824,-0.0888363109634692,43374.42,300,0,0
261,2,0,44548.89,charging,-0.0500022889,3.50804913,0,constant_current,0,-0.030791747910149,-0.103439799134906,43374.42,300,0,0
262,2,0,44848.89,charging,-0.0499977111,3.51430533,0,constant_current,0,-0.0349584145768157,-0.118069703663247,43374.42,300,0,0
263,2,0,45148.89,charging,-0.0499931334,3.52086671,0,constant_current,0,-0.0391246997643157,-0.132724969568379,43374.42,300,0,0
264,2,0,45448.89,charging,-0.0499977111,3.52773327,0,constant_current,0,-0.0432909849518157,-0.147408209067878,43374.42,300,0,0
265,2,0,45748.89,charging,-0.05,3.53627832,0,constant_current,0,-0.047457556247649,-0.162124563437516,43374.42,300,0,0
266,2,0,46048.89,charging,-0.0499977111,3.54634928,0,constant_current,0,-0.0516241275434824,-0.176879699385897,43374.42,300,0,0
267,2,0,46348.89,charging,-0.0499977111,3.55809873,0,constant_current,0,-0.0557906034684824,-0.191679955182936,43374.42,300,0,0
268,2,0,46648.89,charging,-0.0499885557,3.56984817,0,constant_current,0,-0.0599566979184824,-0.20652780295187,43374.42,300,0,0
269,2,0,46948.89,charging,-0.05,3.58144503,0,constant_current,0,-0.0641228877393157,-0.221424628184644,43374.42,300,0,0
270,2,0,47248.89,charging,-0.0499977111,3.59319448,0,constant_current,0,-0.0682894590351491,-0.236371451144526,43374.42,300,0,0
271,2,0,47548.89,charging,-0.05,3.60448615,0,constant_current,0,-0.0724560303309824,-0.25136627643774,43374.42,300,0,0
272,2,0,47848.89,charging,-0.05,3.61394675,0,constant_current,0,-0.076622696997649,-0.26640467831274,43374.42,300,0,0
273,2,0,48148.89,charging,-0.0499954223,3.62417029,0,constant_current,0,-0.0807891729268157,-0.28148339754756,43374.42,300,0,0
274,2,0,48448.89,charging,-0.0499977111,3.63530938,0,constant_current,0,-0.0849555534851491,-0.296606275559061,43374.42,300,0,0
275,2,0,48748.89,charging,-0.05,3.64400702,0,constant_current,0,-0.0891221247809824,-0.311771171356576,43374.42,300,0,0
276,2,0,49048.89,charging,-0.0499977111,3.65011063,0,constant_current,0,-0.0932886960768157,-0.326966901679983,43374.42,300,0,0
277,2,0,49348.89,charging,-0.0499977111,3.65545129,0,constant_current,0,-0.0974551720018157,-0.342186125609122,43374.42,300,0,0
278,2,0,49648.89,charging,-0.05,3.6614023,0,constant_current,0,-0.101621743297649,-0.357429221964853,43374.42,300,0,0
279,2,0,49948.89,charging,-0.0500022889,3.66704814,0,constant_current,0,-0.105788505335149,-0.372697176777623,43374.42,300,0,0
280,2,0,50248.89,charging,-0.0500045777,3.67223621,0,constant_current,0,-0.109955458110149,-0.387988402669381,43374.42,300,0,0
281,2,0,50548.89,charging,-0.05,3.67650874,0,constant_current,0,-0.114122315514316,-0.403298988415035,43374.42,300,0,0
282,2,0,50848.89,charging,-0.0499977111,3.68123903,0,constant_current,0,-0.118288886810149,-0.418627278519701,43374.42,300,0,0
283,2,0,51148.89,charging,-0.0499954223,3.68566415,0,constant_current,0,-0.122455267368482,-0.433973939400834,43374.42,300,0,0
284,2,0,51448.89,charging,-0.0500068666,3.69008927,0,constant_current,0,-0.126622029405982,-0.449340445130093,43374.42,300,0,0
285,2,0,51748.89,charging,-0.0499954223,3.69481956,0,constant_current,0,-0.130788791443482,-0.464726022883905,43374.42,300,0,0
286,2,0,52048.89,charging,-0.05,3.69954986,0,constant_current,0,-0.134955267372649,-0.480130254434925,43374.42,300,0,0
287,2,0,52348.89,charging,-0.0499977111,3.70458534,0,constant_current,0,-0.139121838668482,-0.495555182792201,43374.42,300,0,0
288,2,0,52648.89,charging,-0.05,3.70946822,0,constant_current,0,-0.143288409964316,-0.511000774399477,43374.42,300,0,0
289,2,0,52948.89,charging,-0.0500045777,3.71480888,0,constant_current,0,-0.147455267368482,-0.526468726911169,43374.42,300,0,0
290,2,0,53248.89,charging,-0.0499908446,3.72014954,0,constant_current,0,-0.151621743297649,-0.541957513028815,43374.42,300,0,0
291,2,0,53548.89,charging,-0.05,3.7254902,0,constant_current,0,-0.155788028489316,-0.557467843343103,43374.42,300,0,0
292,2,0,53848.89,charging,-0.05,3.73144121,0,constant_current,0,-0.159954695155982,-0.573003117113936,43374.42,300,0,0
293,2,0,54148.89,charging,-0.05,3.73723964,0,constant_current,0,-0.164121361822649,-0.588562868884769,43374.42,300,0,0
294,2,0,54448.89,charging,-0.05,3.74349584,0,constant_current,0,-0.168288028489316,-0.604147734468103,43374.42,300,0,0
295,2,0,54748.89,charging,-0.05,3.75005722,0,constant_current,0,-0.172454695155982,-0.619759303343103,43374.42,300,0,0
296,2,0,55048.89,charging,-0.05,3.75677119,0,constant_current,0,-0.176621361822649,-0.635398529197269,43374.42,300,0,0
297,2,0,55348.89,charging,-0.05,3.76379034,0,constant_current,0,-0.180788028489316,-0.651066365718102,43374.42,300,0,0
298,2,0,55648.89,charging,-0.0500045777,3.77126726,0,constant_current,0,-0.184954885893482,-0.666765121706858,43374.42,300,0,0
299,2,0,55948.89,charging,-0.0499954223,3.77935454,0,constant_current,0,-0.189121552560149,-0.682495582247644,43374.42,300,0,0
300,2,0,56248.89,charging,-0.0499931334,3.78774701,0,constant_current,0,-0.193287742380982,-0.698258572572857,43374.42,300,0,0
301,2,0,56548.89,charging,-0.05,3.79674983,0,constant_current,0,-0.197454122939316,-0.714058523950206,43374.42,300,0,0
302,2,0,56848.89,charging,-0.0499954223,3.80666819,0,constant_current,0,-0.201620598868482,-0.729898252084165,43374.42,300,0,0
303,2,0,57148.89,charging,-0.0500045777,3.81795987,0,constant_current,0,-0.205787265535149,-0.745782896029579,43374.42,300,0,0
304,2,0,57448.89,charging,-0.0499954223,3.83031968,0,constant_current,0,-0.209953932201816,-0.761716809401266,43374.42,300,0,0
305,2,0,57748.89,charging,-0.0500022889,3.84328985,0,constant_current,0,-0.214120503501816,-0.777703131874255,43374.42,300,0,0
306,2,0,58048.89,charging,-0.05,3.8564126,0,constant_current,0,-0.218287265539316,-0.793744545182844,43374.42,300,0,0
307,2,0,58348.89,charging,-0.0499977111,3.86831464,0,constant_current,0,-0.222453836835149,-0.809837358008453,43374.42,300,0,0
308,2,0,58648.89,charging,-0.0500022889,3.87960632,0,constant_current,0,-0.226620503501816,-0.82597886108535,43374.42,300,0,0
309,2,0,58948.89,charging,-0.0499954223,3.89028763,0,constant_current,0,-0.230787074801816,-0.842165768125401,43374.42,300,0,0
310,2,0,59248.89,charging,-0.0499977111,3.90096895,0,constant_current,0,-0.234953455360149,-0.858396438604672,43374.42,300,0,0
311,2,0,59548.89,charging,-0.0499954223,3.91180285,0,constant_current,0,-0.239119835918482,-0.874671928355183,43374.42,300,0,0
312,2,0,59848.89,charging,-0.0500022889,3.92278935,0,constant_current,0,-0.243286407218482,-0.890993623430709,43374.42,300,0,0
313,2,0,60148.89,charging,-0.05,3.93392844,0,constant_current,0,-0.247453169255982,-0.907362159612898,43374.42,300,0,0
314,2,0,60448.89,charging,-0.05,3.94552529,0,constant_current,0,-0.251619835922649,-0.923777688217065,43374.42,300,0,0
315,2,0,60748.89,charging,-0.0500022889,3.95727474,0,constant_current,0,-0.255786597960149,-0.940242232354822,43374.42,300,0,0
316,2,0,61048.89,charging,-0.05,3.96948196,0,constant_current,0,-0.259953359997649,-0.956756686221745,43374.42,300,0,0
317,2,0,61348.89,charging,-0.0499954223,3.98184176,0,constant_current,0,-0.264119835926816,-0.973321184485202,43374.42,300,0,0
318,2,0,61648.89,charging,-0.0500022889,3.99450675,0,constant_current,0,-0.268286407226816,-0.989938198687264,43374.42,300,0,0
319,2,0,61948.89,charging,-0.05,4.00747692,0,constant_current,0,-0.272453169264316,-1.0066093789592,43374.42,300,0,0
320,2,0,62248.89,charging,-0.0499954223,4.02044709,0,constant_current,0,-0.276619645193483,-1.02333345379667,43374.42,300,0,0
321,2,0,62548.89,charging,-0.05,4.03372244,0,constant_current,0,-0.280786121122649,-1.04011220680081,43374.42,300,0,0
322,2,0,62848.89,charging,-0.0500045777,4.04745556,0,constant_current,0,-0.284952978526816,-1.05694876630237,43374.42,300,0,0
323,2,0,63148.89,charging,-0.05,4.06134127,0,constant_current,0,-0.289119835930983,-1.07384286503309,43374.42,300,0,0
324,2,0,63448.89,charging,-0.0499931334,4.07537957,0,constant_current,0,-0.293286216489316,-1.09079320078303,43374.42,300,0,0
325,2,0,63748.89,charging,-0.0499977111,4.08987564,0,constant_voltage,1,-0.297452501676816,-1.1078025930823,43374.42,300,0,0
326,2,0,64048.89,charging,-0.0380224308,4.09994659,0,constant_voltage,1,-0.301120007589316,-1.1228181912567,43374.42,300,0,0
327,2,0,64055.13,charging,-0.0374982834,4.09994659,0,constant_voltage,1,-0.301185458874956,-1.12308653803207,43374.42,6.23999999999796,0,0
328,2,0,64055.142,hold,0,4.09414817,1,rest,2,-0.301185521372095,-1.123086794267,43374.42,0.0120000000024447,0,0
329,2,0,64065.138,hold,0,4.090486,1,rest,2,-0.301185521372095,-1.123086794267,43374.42,9.99599999999919,0,0
330,2,0,64075.14,hold,0,4.08941787,1,rest,2,-0.301185521372095,-1.123086794267,43374.42,10.0020000000004,0,0
331,2,0,64085.142,hold,0,4.08834974,1,rest,2,-0.301185521372095,-1.123086794267,43374.42,10.0020000000004,0,0
332,2,0,64095.138,hold,0,4.08758679,1,rest,2,-0.301185521372095,-1.123086794267,43374.42,9.99599999999919,0,0
333,2,0,64105.14,hold,0,4.08682383,1,rest,2,-0.301185521372095,-1.123086794267,43374.42,10.0020000000004,0,0
334,2,0,64115.142,hold,0,4.08590829,1,rest,2,-0.301185521372095,-1.123086794267,43374.42,10.0020000000004,0,0
335,2,0,64125.138,hold,0,4.0857557,1,rest,2,-0.301185521372095,-1.123086794267,43374.42,9.99599999999919,0,0
336,2,0,64135.14,hold,0,4.08514534,1,rest,2,-0.301185521372095,-1.123086794267,43374.42,10.0020000000004,0,0
337,2,0,64145.142,hold,0,4.08484016,1,rest,2,-0.301185521372095,-1.123086794267,43374.42,10.0020000000004,0,0
338,2,0,64155.138,hold,0,4.0842298,1,rest,2,-0.301185521372095,-1.123086794267,43374.42,9.99599999999919,0,0
339,2,0,64165.14,hold,0,4.08392462,1,rest,2,-0.301185521372095,-1.123086794267,43374.42,10.0020000000004,0,0
340,2,0,64175.13,hold,0,4.08361944,1,rest,2,-0.301185521372095,-1.123086794267,43374.42,9.98999999999796,0,0
341,2,0,64175.172,discharging,0.0500205997,4.07476921,2,constant_voltage,3,-0.301185229585263,-1.123085605303,43374.42,0.0420000000012806,0,0
342,2,0,64302.492,discharging,0.0500022889,4.05477989,2,constant_voltage,3,-0.299416491505187,-1.11589608053326,43374.42,127.32,0,0
343,2,0,64574.358,discharging,0.0499977111,4.03479057,2,constant_voltage,3,-0.29564057483852,-1.1006233068426,43374.42,271.866000000002,0,0
344,2,0,64874.358,discharging,0.0499954223,4.01693751,2,constant_voltage,3,-0.291474194280187,-1.08385002432456,43374.42,300,0,0
345,2,0,65174.358,discharging,0.0499954223,4.00015259,2,constant_voltage,3,-0.28730790908852,-1.06714928244261,43374.42,300,0,0
346,2,0,65474.358,discharging,0.0500022889,3.9844358,2,constant_voltage,3,-0.28314133778852,-1.05051510627692,43374.42,300,0,0
347,2,0,65774.358,discharging,0.0499977111,3.96948196,2,constant_voltage,3,-0.278974671121853,-1.03394444285076,43374.42,299.999999999993,0,0
348,2,0,66074.358,discharging,0.05,3.95498589,2,constant_voltage,3,-0.27480809982602,-1.01743551340273,43374.42,300,0,0
349,2,0,66374.358,discharging,0.0499977111,3.94048981,2,constant_voltage,3,-0.270641528530187,-1.0009869815022,43374.42,300,0,0
350,2,0,66674.358,discharging,0.0500045777,3.92690929,2,constant_voltage,3,-0.266474766496853,-0.984596193509465,43374.42,300,0,0
351,2,0,66974.358,discharging,0.0500045777,3.91348135,2,constant_voltage,3,-0.262307718355187,-0.968260550886288,43374.42,300,0,0
352,2,0,67274.358,discharging,0.0499954223,3.90005341,2,constant_voltage,3,-0.25814105168852,-0.95198235090841,43374.42,300,0,0
353,2,0,67574.358,discharging,0.0499954223,3.88738842,2,constant_voltage,3,-0.253974766496853,-0.935759999119763,43374.42,300,0,0
354,2,0,67874.358,discharging,0.0499977111,3.87457084,2,constant_voltage,3,-0.24980838593852,-0.919590361653228,43374.42,300,0,0
355,2,0,68174.358,discharging,0.0499954223,3.86175326,2,constant_voltage,3,-0.245642005380187,-0.90347412588044,43374.42,300,0,0
356,2,0,68474.358,discharging,0.0499977111,3.84924086,2,constant_voltage,3,-0.241475624821853,-0.887410658483578,43374.42,300,0,0
357,2,0,68774.358,discharging,0.0499977111,3.83657588,2,constant_voltage,3,-0.237309148896853,-0.871399273277992,43374.42,300,0,0
358,2,0,69074.358,discharging,0.0499977111,3.82360571,2,constant_voltage,3,-0.233142672971853,-0.85544129219006,43374.42,300,0,0
359,2,0,69374.358,discharging,0.0500022889,3.81033036,2,constant_voltage,3,-0.228976006305187,-0.839537259976975,43374.42,300,0,0
360,2,0,69674.358,discharging,0.0500045777,3.79705501,2,constant_voltage,3,-0.224809053530187,-0.82368745282098,43374.42,300,0,0
361,2,0,69974.358,discharging,0.05,3.78286412,2,constant_voltage,3,-0.22064219612602,-0.8078952303927,43374.42,300,0,0
362,2,0,70274.358,discharging,0.0499977111,3.76974136,2,constant_voltage,3,-0.216475624830187,-0.792160995166075,43374.42,300,0,0
